Age,BusinessTravel,DailyRate,Department,DistanceFromHome,JobLevel,HourlyRate,MonthlyRate,MonthlyIncome,JobRole,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,training,JobSatisfaction,PerformanceRating,MaritalStatus,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
35,Travel_Rarely,882,Sales,3,3,92,6812,7823,Sales Executive,4,Life Sciences,1,984,4,Male,3,2,4,3,Divorced,6,Y,No,13,2,80,1,12,3,10,9,0,8,No
39,Travel_Rarely,903,Sales,2,3,41,2560,7880,Sales Executive,5,Life Sciences,1,985,1,Male,4,3,3,3,Single,0,Y,No,18,4,80,0,9,3,8,7,0,7,No
40,Non-Travel,1479,Sales,24,4,100,17071,13194,Sales Executive,3,Life Sciences,1,986,2,Female,4,2,2,3,Single,4,Y,Yes,16,4,80,0,22,2,1,0,0,0,Yes
47,Travel_Frequently,1379,Research & Development,16,2,64,6759,5067,Manufacturing Director,4,Medical,1,987,3,Male,4,3,3,3,Divorced,1,Y,Yes,19,3,80,0,20,4,19,10,2,7,No
36,Non-Travel,1229,Sales,8,2,84,25952,5079,Sales Executive,4,Technical Degree,1,990,1,Male,3,3,4,3,Divorced,4,Y,No,13,4,80,2,12,3,7,7,0,7,No
31,Non-Travel,335,Research & Development,9,1,46,10322,2321,Research Scientist,2,Medical,1,991,3,Male,2,0,1,4,Single,0,Y,Yes,22,1,80,0,4,3,3,2,1,2,Yes
33,Non-Travel,722,Sales,17,4,38,20489,17444,Manager,3,Life Sciences,1,992,4,Male,3,2,3,3,Single,1,Y,No,11,4,80,0,10,3,10,8,6,0,No
29,Travel_Rarely,906,Research & Development,10,1,92,11479,2404,Research Scientist,3,Life Sciences,1,994,4,Female,2,5,1,4,Single,6,Y,Yes,20,3,80,0,3,3,0,0,0,0,Yes
33,Travel_Rarely,461,Research & Development,13,1,53,17241,3452,Research Scientist,1,Life Sciences,1,995,2,Female,3,4,4,3,Single,3,Y,No,18,1,80,0,5,3,3,2,0,2,No
45,Travel_Rarely,974,Research & Development,1,1,91,11005,2270,Laboratory Technician,4,Medical,1,996,4,Female,3,2,4,3,Divorced,3,Y,No,14,4,80,2,8,3,5,3,0,2,No
50,Travel_Rarely,1126,Research & Development,1,4,66,6615,17399,Research Director,2,Medical,1,997,4,Male,3,1,4,4,Divorced,9,Y,No,22,3,80,1,32,2,5,4,1,3,No
33,Travel_Frequently,827,Research & Development,1,2,84,20161,5488,Healthcare Representative,4,Other,1,998,3,Female,4,2,2,3,Married,1,Y,Yes,13,1,80,1,6,3,6,5,1,2,No
41,Travel_Frequently,840,Research & Development,9,5,64,3735,19419,Research Director,3,Medical,1,999,1,Male,3,2,3,3,Divorced,2,Y,No,17,2,80,1,21,4,18,16,0,11,No
27,Travel_Rarely,1134,Research & Development,16,1,37,12086,2811,Laboratory Technician,4,Technical Degree,1,1001,3,Female,3,2,2,3,Married,9,Y,No,14,2,80,1,4,3,2,2,2,2,No
45,Non-Travel,248,Research & Development,23,2,42,14039,3633,Laboratory Technician,2,Life Sciences,1,1002,4,Male,3,2,1,3,Married,1,Y,Yes,15,3,80,1,9,3,9,8,0,8,No
47,Travel_Rarely,955,Sales,4,2,83,8571,4163,Sales Executive,2,Life Sciences,1,1003,4,Female,3,0,4,3,Single,1,Y,Yes,17,3,80,0,9,3,9,0,0,7,No
30,Travel_Rarely,138,Research & Development,22,1,48,11539,2132,Research Scientist,3,Life Sciences,1,1004,1,Female,3,2,3,3,Married,4,Y,Yes,11,2,80,0,7,3,5,2,0,1,Yes
50,Travel_Rarely,939,Research & Development,24,4,95,4161,13973,Manufacturing Director,3,Life Sciences,1,1005,4,Male,3,2,3,3,Married,3,Y,Yes,18,4,80,1,22,3,12,11,1,5,No
38,Travel_Frequently,1391,Research & Development,10,1,66,12127,2684,Research Scientist,1,Medical,1,1006,3,Male,3,0,3,3,Married,0,Y,No,17,2,80,1,3,2,2,1,0,2,No
46,Travel_Rarely,566,Research & Development,7,3,75,24208,10845,Manufacturing Director,2,Medical,1,1007,4,Male,3,3,3,3,Divorced,6,Y,No,13,2,80,1,13,3,8,7,0,7,No
24,Travel_Rarely,1206,Research & Development,17,2,41,24117,4377,Manufacturing Director,1,Medical,1,1009,4,Female,2,6,3,3,Divorced,1,Y,No,15,2,80,2,5,3,4,2,3,2,No
35,Travel_Rarely,622,Research & Development,14,1,39,10074,3743,Laboratory Technician,4,Other,1,1010,3,Male,2,2,2,4,Divorced,1,Y,Yes,24,4,80,1,5,1,4,2,0,2,Yes
31,Travel_Frequently,853,Research & Development,1,2,96,11275,4148,Manufacturing Director,1,Life Sciences,1,1011,3,Female,3,1,1,3,Married,1,Y,No,12,3,80,1,4,3,4,3,0,3,No
18,Non-Travel,287,Research & Development,5,1,73,13493,1051,Research Scientist,2,Life Sciences,1,1012,2,Male,3,2,4,3,Single,1,Y,No,15,4,80,0,0,3,0,0,0,0,No
54,Travel_Rarely,1441,Research & Development,17,3,56,13943,10739,Manufacturing Director,3,Technical Degree,1,1013,3,Female,3,2,3,3,Married,8,Y,No,11,3,80,1,22,3,10,7,0,8,No
35,Travel_Rarely,583,Research & Development,25,3,57,6975,10388,Healthcare Representative,4,Medical,1,1014,3,Female,3,3,3,3,Divorced,1,Y,Yes,11,3,80,1,16,2,16,10,10,1,No
30,Travel_Rarely,153,Research & Development,8,3,73,17802,11416,Research Director,2,Life Sciences,1,1015,2,Female,4,4,1,3,Married,0,Y,Yes,12,3,80,3,9,2,8,7,1,7,No
20,Travel_Rarely,1097,Research & Development,11,1,98,18275,2600,Research Scientist,3,Medical,1,1016,4,Female,2,2,1,3,Single,1,Y,Yes,15,1,80,0,1,3,1,0,0,0,Yes
30,Travel_Frequently,109,Research & Development,5,1,60,25725,2422,Laboratory Technician,3,Medical,1,1017,2,Female,3,3,2,3,Single,0,Y,No,17,1,80,0,4,3,3,2,1,2,Yes
26,Travel_Rarely,1066,Research & Development,2,2,32,3334,5472,Manufacturing Director,2,Medical,1,1018,4,Male,4,2,4,3,Married,1,Y,No,12,2,80,0,8,3,8,7,1,3,No
22,Travel_Rarely,217,Research & Development,8,1,94,6881,2451,Laboratory Technician,1,Life Sciences,1,1019,2,Male,1,3,1,3,Married,1,Y,No,15,1,80,1,4,2,4,3,1,1,No
48,Travel_Rarely,277,Research & Development,6,2,97,13119,4240,Healthcare Representative,3,Life Sciences,1,1022,1,Male,2,0,3,3,Single,2,Y,No,13,4,80,0,19,3,2,2,2,2,No
48,Travel_Rarely,1355,Research & Development,4,3,78,22245,10999,Healthcare Representative,4,Life Sciences,1,1024,3,Male,2,3,3,3,Single,7,Y,No,14,2,80,0,27,3,15,11,4,8,No
41,Travel_Rarely,549,Research & Development,7,2,42,23371,5003,Manufacturing Director,2,Medical,1,1025,4,Female,3,6,3,3,Single,6,Y,No,14,2,80,0,8,3,2,2,2,1,No
39,Travel_Rarely,466,Research & Development,1,4,65,7060,12742,Manufacturing Director,1,Life Sciences,1,1026,4,Female,2,3,4,3,Married,1,Y,No,16,3,80,1,21,3,21,6,11,8,No
27,Travel_Rarely,1055,Research & Development,2,2,47,4658,4227,Manufacturing Director,4,Life Sciences,1,1027,1,Female,3,2,4,3,Married,0,Y,No,18,2,80,1,4,3,3,2,2,2,No
35,Travel_Rarely,802,Research & Development,10,1,45,9541,3917,Laboratory Technician,3,Other,1,1028,2,Male,3,4,4,4,Divorced,1,Y,No,20,1,80,1,3,2,3,2,1,2,No
42,Travel_Rarely,265,Sales,5,5,90,7770,18303,Manager,2,Marketing,1,1029,4,Male,3,3,3,3,Married,6,Y,No,13,2,80,0,21,4,1,0,0,0,No
50,Travel_Rarely,804,Research & Development,9,1,64,20165,2380,Laboratory Technician,3,Life Sciences,1,1030,1,Male,3,5,4,3,Married,4,Y,No,18,2,80,0,8,3,1,0,0,0,No
59,Travel_Rarely,715,Research & Development,2,4,69,21829,13726,Manufacturing Director,3,Life Sciences,1,1032,3,Female,2,4,4,3,Single,3,Y,Yes,13,1,80,0,30,3,5,3,4,3,No
37,Travel_Rarely,1141,Research & Development,11,2,61,14382,4777,Healthcare Representative,2,Medical,1,1033,1,Female,1,2,2,3,Married,5,Y,No,15,1,80,0,15,1,1,0,0,0,Yes
55,Travel_Frequently,135,Research & Development,18,2,62,12992,6385,Healthcare Representative,4,Medical,1,1034,3,Male,3,3,2,3,Married,3,Y,Yes,14,4,80,2,17,3,8,7,6,7,No
41,Non-Travel,247,Research & Development,7,5,55,20284,19973,Research Director,1,Life Sciences,1,1035,2,Female,1,3,3,4,Divorced,1,Y,No,22,2,80,2,21,3,21,16,5,10,No
38,Travel_Rarely,1035,Sales,3,2,42,4981,6861,Sales Executive,4,Life Sciences,1,1036,2,Male,3,1,4,3,Single,8,Y,Yes,12,3,80,0,19,3,1,0,0,0,No
26,Non-Travel,265,Sales,29,2,79,21813,4969,Sales Executive,2,Medical,1,1037,2,Male,1,6,1,3,Single,8,Y,No,18,4,80,0,7,3,2,2,2,2,Yes
52,Travel_Rarely,266,Sales,2,5,57,25846,19845,Manager,1,Marketing,1,1038,1,Female,1,3,4,3,Married,1,Y,No,15,4,80,1,33,3,32,14,6,9,Yes
44,Travel_Rarely,1448,Sales,28,4,53,11737,13320,Sales Executive,3,Medical,1,1039,4,Female,4,2,4,3,Married,3,Y,Yes,18,3,80,1,23,3,12,11,11,11,No
50,Non-Travel,145,Sales,1,2,95,24920,6347,Sales Executive,3,Life Sciences,1,1040,4,Female,3,3,3,3,Married,0,Y,No,12,1,80,1,19,3,18,7,0,13,No
36,Travel_Rarely,885,Research & Development,16,1,43,8269,2743,Laboratory Technician,4,Life Sciences,1,1042,3,Female,4,1,1,3,Single,1,Y,No,16,3,80,0,18,3,17,13,15,14,Yes
39,Travel_Frequently,945,Research & Development,22,3,82,5083,10880,Manufacturing Director,3,Medical,1,1043,4,Female,3,2,1,3,Single,1,Y,Yes,13,3,80,0,21,3,21,6,2,8,No
33,Non-Travel,1038,Sales,8,1,88,21437,2342,Sales Representative,1,Life Sciences,1,1044,2,Female,2,2,4,3,Single,0,Y,No,19,4,80,0,3,2,2,2,2,2,No
45,Travel_Rarely,1234,Sales,11,4,90,5404,17650,Manager,2,Life Sciences,1,1045,4,Female,3,4,4,3,Married,3,Y,No,13,2,80,1,26,4,9,3,1,1,No
32,Non-Travel,1109,Research & Development,29,1,69,11135,4025,Laboratory Technician,4,Medical,1,1046,4,Female,3,2,3,3,Single,9,Y,No,12,2,80,0,10,3,8,7,7,7,No
34,Travel_Rarely,216,Sales,1,2,75,12278,9725,Sales Executive,4,Marketing,1,1047,2,Male,4,2,4,3,Divorced,0,Y,No,11,4,80,1,16,2,15,1,0,9,No
59,Travel_Rarely,1089,Sales,1,3,66,11038,11904,Manager,2,Technical Degree,1,1048,2,Male,3,1,4,3,Married,3,Y,Yes,14,3,80,1,14,1,6,4,0,4,No
45,Travel_Rarely,788,Human Resources,24,1,36,8318,2177,Human Resources,4,Medical,1,1049,2,Male,3,3,2,3,Single,1,Y,No,16,1,80,0,6,3,6,3,0,4,No
53,Travel_Frequently,124,Sales,2,3,38,23537,7525,Sales Executive,3,Marketing,1,1050,3,Female,2,2,2,3,Married,2,Y,No,12,1,80,1,30,3,15,7,6,12,No
36,Travel_Rarely,660,Research & Development,15,2,81,7858,4834,Laboratory Technician,3,Other,1,1052,1,Male,3,3,3,3,Divorced,7,Y,No,14,2,80,1,9,2,1,0,0,0,Yes
26,Travel_Frequently,342,Research & Development,2,1,57,15346,2042,Research Scientist,3,Life Sciences,1,1053,1,Male,3,2,1,3,Married,6,Y,Yes,14,2,80,1,6,3,3,2,1,2,Yes
34,Travel_Rarely,1333,Sales,10,1,87,18410,2220,Sales Representative,4,Life Sciences,1,1055,3,Female,3,2,3,3,Married,1,Y,Yes,19,4,80,1,1,3,1,1,0,0,No
28,Travel_Rarely,1144,Sales,10,1,74,23384,1052,Sales Representative,1,Medical,1,1056,4,Male,3,5,2,4,Married,1,Y,No,22,2,80,0,1,3,1,0,0,0,No
38,Travel_Frequently,1186,Research & Development,3,1,44,2997,2821,Research Scientist,4,Other,1,1060,3,Male,3,2,3,3,Married,3,Y,No,16,1,80,1,8,3,2,2,2,2,No
50,Travel_Rarely,1464,Research & Development,2,5,62,12853,19237,Research Director,4,Medical,1,1061,2,Male,3,2,3,3,Married,2,Y,Yes,11,4,80,1,29,2,8,1,7,7,No
37,Travel_Rarely,124,Research & Development,3,2,35,13848,4107,Healthcare Representative,3,Other,1,1062,4,Female,3,3,2,3,Single,3,Y,No,15,1,80,0,8,2,4,3,0,1,No
40,Travel_Rarely,300,Sales,26,2,74,22217,8396,Sales Executive,3,Marketing,1,1066,3,Male,3,3,1,3,Married,1,Y,No,14,2,80,1,8,2,7,7,7,5,No
26,Travel_Frequently,921,Research & Development,1,1,66,25265,2007,Research Scientist,1,Medical,1,1068,1,Female,2,5,3,3,Divorced,1,Y,No,13,3,80,2,5,3,5,3,1,3,No
46,Travel_Rarely,430,Research & Development,1,5,40,21445,19627,Research Director,4,Medical,1,1069,4,Male,3,0,4,3,Divorced,9,Y,No,17,4,80,2,23,3,2,2,2,2,No
54,Travel_Rarely,1082,Sales,2,3,41,8392,10686,Sales Executive,4,Life Sciences,1,1070,3,Female,2,4,3,3,Married,6,Y,No,11,2,80,1,13,3,9,4,7,0,No
56,Travel_Frequently,1240,Research & Development,9,1,63,12154,2942,Research Scientist,3,Medical,1,1071,1,Female,3,4,3,3,Married,2,Y,No,19,2,80,1,18,3,5,4,0,3,No
36,Travel_Rarely,796,Research & Development,12,3,51,15669,8858,Manufacturing Director,5,Medical,1,1073,4,Female,2,2,4,3,Single,0,Y,No,11,2,80,0,15,2,14,8,7,8,No
55,Non-Travel,444,Research & Development,2,4,40,17323,16756,Manager,1,Medical,1,1074,3,Male,2,3,1,3,Single,7,Y,No,15,2,80,0,31,4,9,7,6,2,No
43,Travel_Rarely,415,Sales,25,3,79,5268,10798,Sales Executive,3,Medical,1,1076,3,Male,2,5,4,3,Divorced,5,Y,No,13,3,80,1,18,3,1,0,0,0,No
20,Travel_Frequently,769,Sales,9,1,54,17205,2323,Sales Representative,3,Marketing,1,1077,4,Female,3,3,4,3,Single,1,Y,Yes,14,2,80,0,2,3,2,2,0,2,Yes
21,Travel_Rarely,1334,Research & Development,10,1,36,17258,1416,Laboratory Technician,3,Life Sciences,1,1079,3,Female,2,6,1,3,Single,1,Y,No,13,1,80,0,1,2,1,0,1,0,Yes
46,Travel_Rarely,1003,Research & Development,8,2,74,21029,4615,Research Scientist,4,Life Sciences,1,1080,4,Female,2,2,1,4,Divorced,8,Y,Yes,23,1,80,3,19,3,16,13,1,7,No
51,Travel_Rarely,1323,Research & Development,4,1,34,10332,2461,Research Scientist,4,Life Sciences,1,1081,1,Male,3,2,3,3,Married,9,Y,Yes,12,3,80,3,18,4,10,0,2,7,Yes
28,Non-Travel,1366,Research & Development,24,3,72,12355,8722,Healthcare Representative,2,Technical Degree,1,1082,2,Male,2,2,1,3,Single,1,Y,No,12,1,80,0,10,2,10,7,1,9,Yes
26,Travel_Rarely,192,Research & Development,1,1,59,11141,3955,Laboratory Technician,2,Medical,1,1083,1,Male,2,2,1,3,Married,1,Y,No,16,1,80,2,6,3,5,3,1,3,No
30,Travel_Rarely,1176,Research & Development,20,2,85,9096,9957,Manufacturing Director,3,Other,1,1084,3,Male,3,1,1,3,Married,0,Y,No,15,3,80,1,7,2,6,2,0,2,No
41,Travel_Rarely,509,Research & Development,7,1,43,18863,3376,Research Scientist,2,Technical Degree,1,1085,2,Female,4,3,3,3,Married,1,Y,No,13,3,80,0,10,3,10,6,0,8,No
38,Travel_Rarely,330,Research & Development,17,3,65,24608,8823,Healthcare Representative,1,Life Sciences,1,1088,3,Female,2,4,3,3,Married,0,Y,No,18,1,80,1,20,2,19,9,1,9,No
40,Travel_Rarely,1492,Research & Development,20,3,61,26542,10322,Healthcare Representative,4,Technical Degree,1,1092,1,Male,3,6,4,4,Married,4,Y,No,20,4,80,1,14,3,11,10,11,1,No
27,Non-Travel,1277,Research & Development,8,1,87,5869,4621,Laboratory Technician,5,Life Sciences,1,1094,1,Male,1,4,3,3,Married,1,Y,No,19,4,80,3,3,3,3,2,1,2,No
55,Travel_Frequently,1091,Research & Development,2,3,65,15813,10976,Manufacturing Director,1,Life Sciences,1,1096,4,Male,3,4,2,3,Married,3,Y,No,18,2,80,1,23,3,3,2,1,2,No
28,Travel_Rarely,857,Research & Development,10,2,59,7909,3660,Research Scientist,3,Other,1,1097,3,Female,3,4,3,3,Single,3,Y,No,13,4,80,0,10,4,8,7,1,7,No
44,Travel_Rarely,1376,Human Resources,1,3,91,2326,10482,Human Resources,2,Medical,1,1098,2,Male,2,1,1,3,Married,9,Y,No,14,4,80,1,24,3,20,6,3,6,Yes
33,Travel_Rarely,654,Research & Development,5,3,34,21214,7119,Healthcare Representative,3,Life Sciences,1,1099,4,Male,2,2,4,3,Divorced,4,Y,No,15,3,80,1,9,3,3,2,1,2,No
35,Travel_Rarely,1204,Sales,4,3,86,10333,9582,Sales Executive,3,Technical Degree,1,1100,4,Male,3,2,1,4,Single,0,Y,Yes,22,1,80,0,9,3,8,7,4,7,Yes
33,Travel_Frequently,827,Research & Development,29,2,54,3129,4508,Research Scientist,4,Medical,1,1101,1,Female,2,4,3,4,Single,1,Y,No,22,2,80,0,14,3,13,7,3,8,Yes
28,Travel_Rarely,895,Research & Development,15,1,50,22482,2207,Laboratory Technician,2,Life Sciences,1,1102,1,Male,3,5,3,3,Divorced,1,Y,No,16,4,80,1,4,2,4,2,2,2,No
34,Travel_Frequently,618,Research & Development,3,2,45,22266,7756,Healthcare Representative,1,Life Sciences,1,1103,1,Male,3,1,4,3,Single,0,Y,No,17,3,80,0,7,2,6,2,0,4,No
37,Travel_Rarely,309,Sales,10,2,88,24223,6694,Sales Executive,4,Life Sciences,1,1105,4,Female,2,5,4,3,Divorced,2,Y,Yes,14,3,80,3,8,3,1,0,0,0,No
25,Travel_Rarely,1219,Research & Development,4,1,32,4605,3691,Laboratory Technician,1,Technical Degree,1,1106,4,Male,3,3,4,3,Married,1,Y,Yes,15,2,80,1,7,4,7,7,5,6,Yes
26,Travel_Rarely,1330,Research & Development,21,1,37,19373,2377,Laboratory Technician,3,Medical,1,1107,1,Male,3,0,3,4,Divorced,1,Y,No,20,3,80,1,1,2,1,1,0,0,Yes
33,Travel_Rarely,1017,Research & Development,25,1,55,2993,2313,Research Scientist,3,Medical,1,1108,1,Male,2,0,2,4,Single,4,Y,Yes,20,2,80,0,5,3,2,2,2,2,Yes
42,Travel_Rarely,469,Research & Development,2,4,35,14399,17665,Manager,2,Medical,1,1109,4,Male,3,3,1,3,Married,0,Y,No,17,4,80,1,23,3,22,6,13,7,No
28,Travel_Frequently,1009,Research & Development,1,1,45,7160,2596,Laboratory Technician,3,Medical,1,1111,1,Male,2,2,2,3,Divorced,1,Y,No,15,1,80,2,1,3,1,0,0,0,Yes
50,Travel_Frequently,959,Sales,1,2,81,17251,4728,Sales Executive,4,Other,1,1113,4,Male,3,4,3,3,Single,3,Y,Yes,14,4,80,0,5,3,0,0,0,0,Yes
33,Travel_Frequently,970,Sales,7,2,30,13401,4302,Sales Executive,3,Life Sciences,1,1114,4,Female,3,3,2,3,Married,0,Y,No,17,3,80,1,4,3,3,2,0,2,No
34,Non-Travel,697,Research & Development,3,1,40,22478,2979,Research Scientist,4,Life Sciences,1,1115,3,Male,2,2,4,3,Married,3,Y,No,17,4,80,3,6,3,0,0,0,0,No
48,Non-Travel,1262,Research & Development,1,4,35,16154,16885,Manager,4,Medical,1,1116,1,Male,4,3,4,4,Single,2,Y,No,22,3,80,0,27,2,5,4,2,1,No
45,Non-Travel,1050,Sales,9,2,65,17970,5593,Sales Executive,4,Life Sciences,1,1117,2,Female,2,2,3,3,Married,1,Y,No,13,4,80,1,15,3,15,10,4,12,No
52,Travel_Rarely,994,Research & Development,7,3,87,15322,10445,Healthcare Representative,4,Life Sciences,1,1118,2,Male,3,4,2,3,Single,7,Y,No,19,4,80,0,18,3,8,6,4,0,No
38,Travel_Rarely,770,Sales,10,3,73,5569,8740,Sales Executive,4,Marketing,1,1119,3,Male,2,2,3,3,Divorced,0,Y,Yes,14,2,80,2,9,3,8,7,2,7,No
29,Travel_Rarely,1107,Research & Development,28,1,93,26968,2514,Research Scientist,4,Life Sciences,1,1120,3,Female,3,1,4,4,Divorced,4,Y,No,22,1,80,1,11,3,7,5,1,7,No
28,Travel_Rarely,950,Research & Development,3,3,93,8039,7655,Manufacturing Director,3,Medical,1,1121,4,Female,3,3,2,3,Divorced,0,Y,No,17,2,80,3,10,2,9,7,1,7,No
46,Travel_Rarely,406,Sales,3,4,52,15596,17465,Manager,1,Marketing,1,1124,1,Male,3,3,3,3,Married,3,Y,No,12,4,80,1,23,3,12,9,4,9,No
38,Travel_Rarely,130,Sales,2,3,32,20619,7351,Sales Executive,2,Marketing,1,1125,4,Male,3,2,2,3,Single,7,Y,No,16,3,80,0,10,3,1,0,0,0,No
43,Travel_Frequently,1082,Research & Development,27,3,83,11535,10820,Manufacturing Director,3,Life Sciences,1,1126,3,Female,3,1,1,3,Married,8,Y,No,11,3,80,1,18,3,8,7,0,1,No
39,Travel_Frequently,203,Research & Development,2,4,84,13547,12169,Healthcare Representative,3,Life Sciences,1,1127,1,Male,3,4,4,3,Divorced,7,Y,No,11,4,80,3,21,3,18,7,11,5,Yes
40,Travel_Rarely,1308,Research & Development,14,5,44,17544,19626,Research Director,3,Medical,1,1128,3,Male,2,2,3,3,Single,1,Y,No,14,1,80,0,21,4,20,7,4,9,No
21,Travel_Rarely,984,Research & Development,1,1,70,25326,2070,Research Scientist,1,Technical Degree,1,1131,4,Female,2,6,2,3,Single,1,Y,Yes,11,3,80,0,2,4,2,2,2,2,No
39,Non-Travel,439,Research & Development,9,2,70,8770,6782,Laboratory Technician,3,Life Sciences,1,1132,3,Male,3,2,2,3,Single,9,Y,No,15,3,80,0,9,2,5,4,0,3,No
36,Non-Travel,217,Research & Development,18,2,78,23238,7779,Manufacturing Director,4,Life Sciences,1,1133,1,Male,3,0,4,4,Single,2,Y,No,20,1,80,0,18,3,11,9,0,9,No
31,Travel_Frequently,793,Sales,20,1,67,21981,2791,Sales Representative,3,Life Sciences,1,1135,3,Male,4,4,4,3,Married,0,Y,No,12,1,80,1,3,3,2,2,2,2,No
28,Travel_Rarely,1451,Research & Development,2,1,67,19911,3201,Research Scientist,1,Life Sciences,1,1136,1,Male,2,2,2,3,Married,0,Y,No,17,1,80,0,6,1,5,3,0,4,No
35,Travel_Frequently,1182,Sales,11,2,54,18500,4968,Sales Executive,2,Marketing,1,1137,4,Male,3,3,4,3,Divorced,1,Y,No,11,4,80,1,5,3,5,2,0,2,No
49,Travel_Rarely,174,Sales,8,4,56,11879,13120,Sales Executive,4,Technical Degree,1,1138,4,Male,2,3,2,3,Married,6,Y,No,17,2,80,1,22,3,9,8,2,3,No
34,Travel_Frequently,1003,Research & Development,2,2,95,15834,4033,Manufacturing Director,2,Life Sciences,1,1140,4,Male,3,3,3,3,Single,2,Y,No,11,4,80,0,5,2,3,2,0,2,No
29,Travel_Frequently,490,Research & Development,10,1,61,17940,3291,Research Scientist,3,Life Sciences,1,1143,4,Female,3,2,2,3,Divorced,0,Y,No,14,4,80,2,8,2,7,5,1,1,No
42,Travel_Rarely,188,Research & Development,29,2,56,9558,4272,Laboratory Technician,3,Medical,1,1148,2,Male,1,3,4,3,Single,4,Y,No,19,1,80,0,16,3,1,0,0,0,No
29,Travel_Rarely,718,Research & Development,8,2,79,17689,5056,Manufacturing Director,1,Medical,1,1150,2,Male,2,2,4,3,Married,1,Y,Yes,15,3,80,1,10,2,10,7,1,2,No
38,Travel_Rarely,433,Human Resources,1,1,37,6004,2844,Human Resources,3,Human Resources,1,1152,3,Male,4,2,3,3,Married,1,Y,No,13,4,80,1,7,4,7,6,5,0,No
28,Travel_Frequently,773,Research & Development,6,1,39,22088,2703,Research Scientist,3,Life Sciences,1,1154,3,Male,2,2,3,3,Divorced,1,Y,Yes,14,4,80,1,3,3,3,1,0,2,No
18,Non-Travel,247,Research & Development,8,1,80,13556,1904,Laboratory Technician,1,Medical,1,1156,3,Male,3,0,3,3,Single,1,Y,No,12,4,80,0,0,3,0,0,0,0,Yes
33,Travel_Rarely,603,Sales,9,2,77,18385,8224,Sales Executive,4,Marketing,1,1157,1,Female,3,3,1,3,Single,0,Y,Yes,17,1,80,0,6,3,5,2,0,3,Yes
41,Travel_Rarely,167,Research & Development,12,1,46,9051,4766,Laboratory Technician,4,Life Sciences,1,1158,2,Male,3,4,4,3,Married,3,Y,Yes,11,1,80,1,6,3,1,0,0,0,No
31,Travel_Frequently,874,Research & Development,15,1,72,6233,2610,Laboratory Technician,3,Medical,1,1160,3,Male,3,5,3,3,Married,1,Y,No,12,3,80,1,2,2,2,2,2,2,Yes
37,Travel_Rarely,367,Research & Development,25,2,52,17171,5731,Healthcare Representative,2,Medical,1,1161,3,Female,2,2,4,3,Divorced,7,Y,No,13,3,80,2,9,3,6,2,1,3,No
27,Travel_Rarely,199,Research & Development,6,1,55,7950,2539,Research Scientist,3,Life Sciences,1,1162,4,Male,2,0,3,3,Married,1,Y,No,13,3,80,1,4,3,4,2,2,2,No
34,Travel_Rarely,1400,Sales,9,2,70,5829,5714,Sales Executive,1,Life Sciences,1,1163,2,Female,3,3,3,4,Married,1,Y,No,20,1,80,0,6,2,6,5,1,3,No
35,Travel_Rarely,528,Human Resources,8,1,100,7108,4323,Human Resources,4,Technical Degree,1,1164,3,Male,3,2,3,3,Single,1,Y,No,17,2,80,0,6,1,5,4,1,4,No
29,Travel_Rarely,408,Sales,23,3,45,11162,7336,Sales Executive,1,Life Sciences,1,1165,4,Female,2,3,1,3,Married,1,Y,No,13,1,80,1,11,1,11,8,3,10,Yes
40,Travel_Frequently,593,Research & Development,9,3,88,13782,13499,Research Director,4,Medical,1,1166,2,Female,3,3,3,3,Single,9,Y,No,17,3,80,0,20,2,18,7,2,13,No
42,Travel_Frequently,481,Sales,12,4,44,2447,13758,Sales Executive,3,Life Sciences,1,1167,3,Male,3,2,1,3,Single,0,Y,Yes,12,2,80,0,22,2,21,9,13,14,Yes
42,Travel_Rarely,647,Sales,4,2,45,2253,5155,Sales Executive,4,Marketing,1,1171,2,Male,3,3,1,3,Single,7,Y,No,13,4,80,0,9,4,6,4,1,5,No
35,Travel_Rarely,982,Research & Development,1,1,58,16340,2258,Laboratory Technician,4,Medical,1,1172,4,Male,2,2,3,3,Married,6,Y,No,12,2,80,1,10,3,8,0,1,7,No
24,Travel_Rarely,477,Research & Development,24,1,49,6409,3597,Laboratory Technician,3,Medical,1,1173,4,Male,3,2,2,4,Single,8,Y,No,22,4,80,0,6,3,4,3,1,2,No
28,Travel_Rarely,1485,Research & Development,12,1,79,22955,2515,Laboratory Technician,1,Life Sciences,1,1175,3,Female,3,4,4,3,Married,1,Y,Yes,11,4,80,0,1,2,1,1,0,0,Yes
26,Travel_Rarely,1384,Research & Development,3,1,82,13421,4420,Laboratory Technician,4,Medical,1,1177,1,Male,4,2,4,4,Married,1,Y,No,22,2,80,1,8,3,8,7,0,7,No
30,Travel_Rarely,852,Sales,10,2,72,2706,6578,Sales Executive,3,Marketing,1,1179,3,Male,2,3,3,3,Married,1,Y,No,18,1,80,1,10,3,10,3,1,4,No
